id_transaksi_detail,kode_transaksi,tgl_transaksi,kode_produk,nama_produk,harga,jumlah
9894,TRX525209,2024-01-18,PRD6873,Produk78,90734,3
2590,TRX674440,2024-01-18,PRD3971,Produk39,45053,4
1992,TRX685472,2024-01-18,PRD9941,Produk49,36708,1
7674,TRX948660,2024-01-18,PRD8422,Produk57,53042,3
2235,TRX429125,2024-01-18,PRD5088,Produk31,70300,8
6466,TRX135739,2024-01-18,PRD7426,Produk58,17856,9
6566,TRX391267,2024-01-18,PRD9818,Produk92,87469,6
8345,TRX564112,2024-01-19,PRD3694,Produk41,20597,6
5623,TRX644398,2024-01-19,PRD7978,Produk26,87542,5
2203,TRX774737,2024-01-19,PRD3603,Produk7,45978,6
5169,TRX543510,2024-01-19,PRD5308,Produk24,69505,7
4846,TRX954701,2024-01-19,PRD3000,Produk48,24932,5
3693,TRX135987,2024-01-19,PRD7412,Produk12,89003,6
2428,TRX888700,2024-01-19,PRD9631,Produk97,71386,1
8894,TRX610925,2024-01-19,PRD5921,Produk47,30772,3
4289,TRX589290,2024-01-19,PRD7321,Produk42,42104,7
7348,TRX935801,2024-01-19,PRD1184,Produk82,18036,9
4898,TRX321732,2024-01-20,PRD4430,Produk32,88304,7
4379,TRX884410,2024-01-20,PRD3474,Produk23,64073,1
7587,TRX201657,2024-01-20,PRD5399,Produk5,24461,1
3703,TRX945061,2024-01-20,PRD8735,Produk32,65819,5
6490,TRX861204,2024-01-20,PRD5051,Produk34,54450,9
6741,TRX801614,2024-01-20,PRD6790,Produk30,16581,3
1799,TRX877005,2024-01-20,PRD3215,Produk95,49700,3
2973,TRX580249,2024-01-20,PRD2513,Produk1,91886,2
7514,TRX392183,2024-01-20,PRD4720,Produk1,78961,6
6963,TRX939257,2024-01-20,PRD4292,Produk56,77354,3
1822,TRX232903,2024-01-21,PRD2544,Produk95,77888,1
3736,TRX432735,2024-01-21,PRD6677,Produk60,85974,6
7476,TRX113634,2024-01-21,PRD1471,Produk5,53775,3
6543,TRX793612,2024-01-21,PRD8976,Produk85,10457,4
2587,TRX309853,2024-01-21,PRD2012,Produk4,89636,4
5832,TRX479257,2024-01-21,PRD9391,Produk69,22493,7
5345,TRX126187,2024-01-21,PRD4216,Produk69,94602,4
9458,TRX242106,2024-01-21,PRD2225,Produk13,92556,6
9264,TRX862448,2024-01-21,PRD4740,Produk6,85424,5
6328,TRX643193,2024-01-21,PRD7378,Produk66,77602,9
4247,TRX582112,2024-01-22,PRD3007,Produk38,69342,4
1608,TRX955813,2024-01-22,PRD2625,Produk18,66106,6
8167,TRX533652,2024-01-22,PRD7959,Produk74,22316,6
4614,TRX184896,2024-01-22,PRD4951,Produk82,51338,9
2015,TRX585089,2024-01-22,PRD7646,Produk36,99912,3
1212,TRX808048,2024-01-22,PRD6592,Produk40,72331,6
7687,TRX995107,2024-01-22,PRD9398,Produk97,37971,7
5336,TRX246778,2024-01-22,PRD2111,Produk13,46325,7
6616,TRX113164,2024-01-22,PRD1094,Produk21,80253,1
2505,TRX872661,2024-01-22,PRD1896,Produk63,78147,3
6964,TRX481521,2024-01-23,PRD2121,Produk76,53550,3
3071,TRX353054,2024-01-23,PRD6729,Produk9,23498,1
9802,TRX886619,2024-01-23,PRD3771,Produk81,79514,1
6959,TRX931510,2024-01-23,PRD8112,Produk63,18068,6
9806,TRX153671,2024-01-23,PRD9513,Produk17,41846,7
2028,TRX493927,2024-01-23,PRD5250,Produk52,71618,8
6167,TRX119220,2024-01-23,PRD9447,Produk71,55682,4
6616,TRX705764,2024-01-23,PRD6317,Produk20,36424,5
6573,TRX871466,2024-01-23,PRD9986,Produk13,90733,8
5471,TRX180595,2024-01-23,PRD8356,Produk81,84779,4
7408,TRX888957,2024-01-24,PRD1570,Produk79,37495,9
6228,TRX940832,2024-01-24,PRD5592,Produk94,22133,7
8436,TRX484229,2024-01-24,PRD9850,Produk25,42286,3
4064,TRX996540,2024-01-24,PRD5997,Produk9,17229,4
1570,TRX352029,2024-01-24,PRD3286,Produk94,65330,2
3718,TRX971334,2024-01-24,PRD8131,Produk55,57336,6
8316,TRX252632,2024-01-24,PRD2250,Produk79,57847,9
7173,TRX341785,2024-01-24,PRD8190,Produk39,39677,5
3807,TRX502678,2024-01-24,PRD9706,Produk99,74913,2
6135,TRX216972,2024-01-24,PRD6348,Produk29,82550,7
8450,TRX114280,2024-01-25,PRD7811,Produk50,95867,5
9334,TRX230005,2024-01-25,PRD1337,Produk60,85444,7
1808,TRX892923,2024-01-25,PRD6942,Produk10,73503,3
5767,TRX808342,2024-01-25,PRD6517,Produk2,60306,1
1626,TRX195350,2024-01-25,PRD3361,Produk29,87361,8
9161,TRX897851,2024-01-25,PRD2133,Produk65,44912,2
2070,TRX678162,2024-01-25,PRD8146,Produk81,17847,7
4964,TRX241853,2024-01-25,PRD6290,Produk34,89527,7
6989,TRX247113,2024-01-25,PRD9131,Produk17,63005,8
3195,TRX182875,2024-01-25,PRD8261,Produk20,90837,5
6377,TRX914175,2024-01-26,PRD8367,Produk40,56582,2
4982,TRX817430,2024-01-26,PRD2985,Produk14,63637,3
9856,TRX910044,2024-01-26,PRD8662,Produk30,27600,1
4813,TRX429927,2024-01-26,PRD5834,Produk85,22350,4
2615,TRX457885,2024-01-26,PRD4379,Produk97,21245,3
2599,TRX290893,2024-01-26,PRD9278,Produk93,17703,8
9088,TRX498699,2024-01-26,PRD6416,Produk72,26402,5
2445,TRX505418,2024-01-26,PRD5307,Produk20,25677,5
2474,TRX565638,2024-01-26,PRD7435,Produk25,64013,4
3709,TRX162704,2024-01-26,PRD3516,Produk6,22659,6
7629,TRX195124,2024-01-27,PRD1569,Produk56,48366,8
3792,TRX834033,2024-01-27,PRD6885,Produk25,27739,9
3834,TRX715362,2024-01-27,PRD1335,Produk79,91400,9
2378,TRX213783,2024-01-27,PRD9590,Produk9,33355,2
4981,TRX823040,2024-01-27,PRD3917,Produk35,85707,6
6498,TRX989677,2024-01-27,PRD2900,Produk9,63750,5
3194,TRX448233,2024-01-27,PRD8049,Produk20,95785,3
8537,TRX759419,2024-01-27,PRD8925,Produk4,55360,1
1184,TRX751528,2024-01-27,PRD4937,Produk68,59425,8
8365,TRX670456,2024-01-27,PRD3052,Produk35,40935,7
3648,TRX985283,2024-01-28,PRD1633,Produk16,20251,7
3671,TRX223952,2024-01-28,PRD1252,Produk72,84005,9
2371,TRX297529,2024-01-28,PRD7090,Produk41,63419,4
7469,TRX673687,2024-01-28,PRD9838,Produk17,62624,8
9281,TRX977585,2024-01-28,PRD2792,Produk66,49682,5
1085,TRX230853,2024-01-28,PRD3373,Produk21,27578,4
2429,TRX490068,2024-01-28,PRD6386,Produk81,79709,5
5533,TRX949644,2024-01-28,PRD7793,Produk63,24974,3
9715,TRX887018,2024-01-28,PRD6050,Produk46,85775,6
5638,TRX351385,2024-01-28,PRD1204,Produk95,55218,9
9373,TRX240859,2024-01-29,PRD7047,Produk21,93734,9
9043,TRX343134,2024-01-29,PRD7213,Produk6,76349,9
6133,TRX160288,2024-01-29,PRD4320,Produk76,88739,9
8495,TRX145806,2024-01-29,PRD1361,Produk15,52954,7
7263,TRX722409,2024-01-29,PRD8030,Produk78,87510,7
3821,TRX942792,2024-01-29,PRD7498,Produk56,77796,5
5898,TRX730391,2024-01-29,PRD5499,Produk83,88802,5
3587,TRX909997,2024-01-29,PRD1287,Produk69,17220,7
6194,TRX335911,2024-01-29,PRD1592,Produk38,64702,2
8461,TRX968837,2024-01-29,PRD5654,Produk43,88807,8
3613,TRX493464,2024-01-30,PRD7891,Produk43,37143,1
2061,TRX200770,2024-01-30,PRD6078,Produk91,53163,8
6149,TRX453602,2024-01-30,PRD3380,Produk22,67394,9
1669,TRX424127,2024-01-30,PRD7885,Produk62,68654,6
7990,TRX383767,2024-01-30,PRD1557,Produk72,21473,6
2501,TRX473996,2024-01-30,PRD1214,Produk23,92209,3
8895,TRX911165,2024-01-30,PRD9036,Produk25,62517,4
4890,TRX112673,2024-01-30,PRD7982,Produk69,60191,5
8840,TRX468677,2024-01-30,PRD4454,Produk37,73699,1
8601,TRX581728,2024-01-30,PRD9195,Produk33,43893,3
1794,TRX342828,2024-01-31,PRD9082,Produk17,82997,7
8922,TRX776185,2024-01-31,PRD2768,Produk5,21054,1
2817,TRX604380,2024-01-31,PRD6252,Produk51,13522,2
3025,TRX774158,2024-01-31,PRD6092,Produk4,80827,8
5548,TRX895415,2024-01-31,PRD3459,Produk63,48737,5
7732,TRX915352,2024-01-31,PRD8434,Produk18,81359,7
7282,TRX536677,2024-01-31,PRD2541,Produk71,16815,9
6086,TRX753817,2024-01-31,PRD4859,Produk53,63193,9
1051,TRX415468,2024-01-31,PRD5191,Produk66,20158,7
7531,TRX137135,2024-01-31,PRD2616,Produk76,36380,2
3995,TRX743075,2024-02-01,PRD5506,Produk68,85828,6
9357,TRX132087,2024-02-01,PRD8839,Produk31,23731,9
3168,TRX839353,2024-02-01,PRD5242,Produk83,21058,8
7101,TRX487611,2024-02-01,PRD7401,Produk36,79595,3
5036,TRX948121,2024-02-01,PRD9911,Produk81,39829,5
5648,TRX881143,2024-02-01,PRD4373,Produk37,65840,1
8497,TRX883422,2024-02-01,PRD4765,Produk28,43368,1
7586,TRX534298,2024-02-01,PRD2795,Produk21,36153,7
8489,TRX694693,2024-02-01,PRD6512,Produk7,73844,9
2071,TRX870361,2024-02-01,PRD4698,Produk41,73435,5
1683,TRX432070,2024-02-02,PRD1515,Produk17,20073,3
4557,TRX809917,2024-02-02,PRD6544,Produk35,56602,9
1934,TRX370528,2024-02-02,PRD6994,Produk60,27457,3
9584,TRX442510,2024-02-02,PRD9108,Produk12,70051,5
4198,TRX140097,2024-02-02,PRD8653,Produk82,35717,7
5261,TRX427200,2024-02-02,PRD7682,Produk53,61653,9
9363,TRX345060,2024-02-02,PRD9112,Produk37,39587,8
9503,TRX106670,2024-02-02,PRD5451,Produk45,85009,1
5028,TRX463784,2024-02-02,PRD5416,Produk89,55054,1
4972,TRX649049,2024-02-02,PRD7787,Produk43,53273,8
2696,TRX456026,2024-02-03,PRD2109,Produk34,38587,2
3261,TRX977518,2024-02-03,PRD1278,Produk91,68389,8
3913,TRX352873,2024-02-03,PRD8368,Produk5,35045,6
9799,TRX770237,2024-02-03,PRD2962,Produk82,32782,4
8844,TRX514760,2024-02-03,PRD1074,Produk39,62225,8
3178,TRX630094,2024-02-03,PRD3484,Produk73,13052,8
6610,TRX343395,2024-02-03,PRD3478,Produk9,31716,7
9033,TRX559475,2024-02-03,PRD5014,Produk5,33551,3
6082,TRX156224,2024-02-03,PRD2100,Produk77,64317,6
8051,TRX674485,2024-02-03,PRD9917,Produk41,19513,3
5820,TRX287722,2024-02-04,PRD5598,Produk92,37501,2
2389,TRX709455,2024-02-04,PRD2669,Produk44,38158,8
6791,TRX575534,2024-02-04,PRD7275,Produk90,46284,7
1160,TRX485903,2024-02-04,PRD1251,Produk21,70506,1
3166,TRX646793,2024-02-04,PRD7030,Produk27,75500,7
5918,TRX488834,2024-02-04,PRD5206,Produk82,99849,5
1594,TRX888419,2024-02-04,PRD4859,Produk66,96942,8
7042,TRX804604,2024-02-04,PRD5741,Produk72,73025,1
6054,TRX573283,2024-02-04,PRD4271,Produk68,97719,4
9756,TRX419806,2024-02-04,PRD8580,Produk14,61392,6
9668,TRX933049,2024-02-05,PRD8774,Produk67,73381,7
2610,TRX502952,2024-02-05,PRD1363,Produk65,33187,5
3871,TRX585871,2024-02-05,PRD9285,Produk5,16587,7
9294,TRX814047,2024-02-05,PRD4594,Produk53,26727,2
4880,TRX825582,2024-02-05,PRD6478,Produk25,37359,7
9108,TRX521614,2024-02-05,PRD4936,Produk96,21293,9
6583,TRX442483,2024-02-05,PRD4590,Produk54,86891,4
8386,TRX230244,2024-02-05,PRD6509,Produk83,80711,7
7373,TRX415667,2024-02-05,PRD1575,Produk5,47418,4
5017,TRX275298,2024-02-05,PRD2084,Produk96,42472,5
1874,TRX685337,2024-02-06,PRD6261,Produk81,94770,8
1764,TRX327140,2024-02-06,PRD3590,Produk79,51995,9
1962,TRX233101,2024-02-06,PRD4033,Produk72,72834,4
1171,TRX256281,2024-02-06,PRD3910,Produk87,45273,5
7876,TRX961031,2024-02-06,PRD7648,Produk89,29496,6
5116,TRX289295,2024-02-06,PRD7124,Produk4,37981,5
2066,TRX401694,2024-02-06,PRD9540,Produk55,82444,9
2624,TRX560524,2024-02-06,PRD8628,Produk17,41911,7
5640,TRX736000,2024-02-06,PRD4836,Produk27,45439,3
2467,TRX687962,2024-02-06,PRD2202,Produk25,35516,6
9666,TRX741724,2024-02-07,PRD5183,Produk72,12274,9
5220,TRX198567,2024-02-07,PRD2216,Produk89,37186,2
9923,TRX491657,2024-02-07,PRD1469,Produk2,46616,8
8879,TRX740468,2024-02-07,PRD8892,Produk69,41080,1
7331,TRX268916,2024-02-07,PRD4837,Produk30,51614,8
4793,TRX404368,2024-02-07,PRD9488,Produk16,88204,4
9339,TRX179120,2024-02-07,PRD9823,Produk55,83384,7
2814,TRX727484,2024-02-07,PRD8733,Produk24,47128,5
4523,TRX994498,2024-02-07,PRD7535,Produk72,20296,1
4041,TRX968306,2024-02-07,PRD5765,Produk98,86701,3
6391,TRX414673,2024-02-08,PRD4020,Produk9,28997,3
5978,TRX542126,2024-02-08,PRD3334,Produk46,14985,7
2502,TRX924703,2024-02-08,PRD5912,Produk51,85913,8
7438,TRX100612,2024-02-08,PRD5658,Produk76,41863,5
3015,TRX733826,2024-02-08,PRD8687,Produk19,90057,9
9624,TRX452514,2024-02-08,PRD6312,Produk36,26307,8
2874,TRX580225,2024-02-08,PRD8085,Produk92,51461,5
8512,TRX398361,2024-02-08,PRD4201,Produk77,28283,2
9246,TRX445345,2024-02-08,PRD5946,Produk84,99514,7
4082,TRX110995,2024-02-08,PRD6924,Produk82,64265,9
2235,TRX207210,2024-02-09,PRD6563,Produk90,36982,7
3773,TRX937396,2024-02-09,PRD3636,Produk73,69020,5
7423,TRX991388,2024-02-09,PRD6579,Produk68,62507,6
2149,TRX271543,2024-02-09,PRD9304,Produk55,95216,3
9402,TRX321533,2024-02-09,PRD1245,Produk23,46509,6
7551,TRX163798,2024-02-09,PRD9742,Produk72,59176,9
9639,TRX631651,2024-02-09,PRD4604,Produk90,73117,4
6225,TRX116047,2024-02-09,PRD4314,Produk44,91145,1
5292,TRX928940,2024-02-09,PRD9949,Produk93,19752,8
1224,TRX875198,2024-02-09,PRD7070,Produk8,88174,7
5288,TRX145658,2024-02-10,PRD9454,Produk80,40779,4
7745,TRX101373,2024-02-10,PRD3904,Produk63,89250,7
4782,TRX149921,2024-02-10,PRD8280,Produk18,59158,5
1655,TRX688431,2024-02-10,PRD6418,Produk61,25031,3
3256,TRX597584,2024-02-10,PRD6945,Produk6,71032,5
1592,TRX906552,2024-02-10,PRD6529,Produk23,26483,5
3464,TRX151429,2024-02-10,PRD1729,Produk26,34564,6
1243,TRX373346,2024-02-10,PRD8380,Produk7,87015,3
3509,TRX154827,2024-02-10,PRD4927,Produk44,68148,3
3684,TRX439931,2024-02-10,PRD6135,Produk90,99909,3
5700,TRX394903,2024-02-11,PRD3424,Produk76,58696,7
5281,TRX784989,2024-02-11,PRD7502,Produk32,69735,2
8194,TRX983907,2024-02-11,PRD7305,Produk98,46142,6
5440,TRX532678,2024-02-11,PRD8415,Produk63,24436,3
4155,TRX212883,2024-02-11,PRD2730,Produk80,23566,2
8596,TRX143724,2024-02-11,PRD6146,Produk61,62171,9
2577,TRX516377,2024-02-11,PRD8574,Produk84,89503,6
9730,TRX193604,2024-02-11,PRD4527,Produk24,41605,5
1492,TRX579144,2024-02-11,PRD5997,Produk66,11861,8
8262,TRX879072,2024-02-11,PRD8733,Produk93,23214,7
2831,TRX393471,2024-02-12,PRD4364,Produk85,26972,1
3851,TRX274500,2024-02-12,PRD6867,Produk53,57689,9
6864,TRX316559,2024-02-12,PRD7270,Produk6,11654,2
7946,TRX317602,2024-02-12,PRD7477,Produk97,62611,2
5623,TRX588352,2024-02-12,PRD5051,Produk47,16009,3
6001,TRX671926,2024-02-12,PRD8804,Produk14,77349,1
8681,TRX592338,2024-02-12,PRD3864,Produk50,85016,2
2296,TRX507768,2024-02-12,PRD5709,Produk18,41862,5
5762,TRX516070,2024-02-12,PRD9109,Produk25,46263,9
3846,TRX254962,2024-02-12,PRD8208,Produk6,31420,6
9029,TRX863146,2024-02-13,PRD4383,Produk11,44106,7
7908,TRX991078,2024-02-13,PRD7158,Produk79,43227,7
3384,TRX227739,2024-02-13,PRD6022,Produk29,15465,1
7287,TRX261275,2024-02-13,PRD5346,Produk93,98797,7
7016,TRX780156,2024-02-13,PRD3489,Produk56,78038,8
2560,TRX220082,2024-02-13,PRD4002,Produk51,55217,6
2659,TRX797592,2024-02-13,PRD8874,Produk84,68448,3
8754,TRX611456,2024-02-13,PRD5433,Produk15,97639,1
9421,TRX772403,2024-02-13,PRD5845,Produk93,46566,1
8421,TRX977595,2024-02-13,PRD5507,Produk24,67114,7
6118,TRX464474,2024-02-14,PRD9011,Produk18,75702,6
2004,TRX293898,2024-02-14,PRD7533,Produk74,71236,1
4251,TRX140452,2024-02-14,PRD5618,Produk33,31511,3
8554,TRX309464,2024-02-14,PRD6738,Produk90,13553,5
8851,TRX109199,2024-02-14,PRD9984,Produk42,32268,2
9145,TRX777610,2024-02-14,PRD4723,Produk70,48528,3
7332,TRX919709,2024-02-14,PRD2360,Produk27,74641,6
6648,TRX393746,2024-02-14,PRD8107,Produk95,28753,9
4643,TRX409875,2024-02-14,PRD5049,Produk39,94721,6
7505,TRX725193,2024-02-14,PRD6219,Produk58,70762,4
5199,TRX786978,2024-02-15,PRD1161,Produk20,78182,1
7656,TRX621448,2024-02-15,PRD1619,Produk70,26200,1
2819,TRX925475,2024-02-15,PRD8567,Produk68,93068,7
5033,TRX265897,2024-02-15,PRD2077,Produk39,74386,5
1407,TRX263366,2024-02-15,PRD8427,Produk61,37928,7
6702,TRX476081,2024-02-15,PRD5078,Produk96,41470,2
7475,TRX780529,2024-02-15,PRD3614,Produk37,11449,9
3307,TRX557068,2024-02-15,PRD1470,Produk12,60871,4
5486,TRX979207,2024-02-15,PRD5373,Produk57,74847,9
1464,TRX418871,2024-02-15,PRD3297,Produk17,47418,3
5128,TRX798092,2024-02-16,PRD4469,Produk81,31203,2
3107,TRX848721,2024-02-16,PRD9004,Produk5,65327,8
3737,TRX110249,2024-02-16,PRD2192,Produk38,10797,3
5872,TRX439877,2024-02-16,PRD6445,Produk15,70974,9
9577,TRX551237,2024-02-16,PRD3405,Produk15,33381,9
9690,TRX925988,2024-02-16,PRD4773,Produk66,42014,1
2354,TRX947088,2024-02-16,PRD6897,Produk68,63491,8
9021,TRX748082,2024-02-16,PRD6185,Produk49,28174,2
7778,TRX437423,2024-02-16,PRD9404,Produk24,36716,2
7673,TRX756648,2024-02-16,PRD9539,Produk28,23774,4
2204,TRX981269,2024-02-17,PRD6920,Produk29,65588,3
3664,TRX516447,2024-02-17,PRD8791,Produk95,31120,2
6503,TRX789919,2024-02-17,PRD6144,Produk59,94910,3
5909,TRX988919,2024-02-17,PRD4309,Produk3,27573,8
7468,TRX556304,2024-02-17,PRD3199,Produk65,97317,3
8986,TRX229558,2024-02-17,PRD7847,Produk39,98310,2
9946,TRX629148,2024-02-17,PRD9987,Produk48,58994,2
9324,TRX650552,2024-02-17,PRD9087,Produk61,93245,3
8015,TRX530588,2024-02-17,PRD7120,Produk88,58827,8
9235,TRX464333,2024-02-17,PRD4899,Produk40,10440,8
6786,TRX102813,2024-02-18,PRD9136,Produk51,57764,1
3232,TRX953973,2024-02-18,PRD2897,Produk21,92767,4
6404,TRX657058,2024-02-18,PRD2701,Produk92,80893,7
2762,TRX918384,2024-02-18,PRD7192,Produk16,97259,9
6765,TRX639821,2024-02-18,PRD4401,Produk81,40425,5
9323,TRX340149,2024-02-18,PRD5137,Produk13,81740,5
8466,TRX277933,2024-02-18,PRD2469,Produk8,38781,9
9951,TRX321438,2024-02-18,PRD7094,Produk27,19405,9
4525,TRX173688,2024-02-18,PRD5342,Produk87,42180,7
2675,TRX389622,2024-02-18,PRD4222,Produk65,35635,1
2521,TRX284201,2024-02-19,PRD9567,Produk17,81810,3
1893,TRX674100,2024-02-19,PRD3973,Produk65,50409,2
2769,TRX819170,2024-02-19,PRD1279,Produk9,76093,8
3647,TRX418980,2024-02-19,PRD3520,Produk70,27978,1
2239,TRX216180,2024-02-19,PRD7557,Produk43,74986,3
5965,TRX514122,2024-02-19,PRD9139,Produk46,47590,9
3336,TRX209537,2024-02-19,PRD2461,Produk96,92262,5
4929,TRX927821,2024-02-19,PRD2735,Produk10,76465,6
1408,TRX384296,2024-02-19,PRD6958,Produk12,43932,2
4562,TRX588088,2024-02-19,PRD2950,Produk63,14524,9
5535,TRX905952,2024-02-20,PRD4313,Produk25,96665,4
8042,TRX512699,2024-02-20,PRD1830,Produk52,66003,8
4713,TRX351669,2024-02-20,PRD3125,Produk82,97610,5
9504,TRX465086,2024-02-20,PRD1766,Produk64,50299,5
7278,TRX827669,2024-02-20,PRD7546,Produk51,91811,7
5331,TRX987793,2024-02-20,PRD9569,Produk54,55327,9
7357,TRX865840,2024-02-20,PRD2201,Produk47,32942,7
1796,TRX232163,2024-02-20,PRD8945,Produk56,34670,5
7647,TRX365311,2024-02-20,PRD9419,Produk4,10039,7
6762,TRX774186,2024-02-20,PRD2938,Produk1,49011,8
7084,TRX966526,2024-02-21,PRD1132,Produk40,82884,1
2325,TRX782189,2024-02-21,PRD6858,Produk92,43320,6
4511,TRX907788,2024-02-21,PRD2636,Produk18,72879,2
6019,TRX437026,2024-02-21,PRD9258,Produk74,52192,4
2917,TRX462040,2024-02-21,PRD9378,Produk4,49658,7
6400,TRX960270,2024-02-21,PRD8714,Produk4,60833,8
7992,TRX631781,2024-02-21,PRD3692,Produk8,53666,5
7059,TRX947581,2024-02-21,PRD3412,Produk87,28094,5
6530,TRX645541,2024-02-21,PRD6347,Produk71,78617,2
3418,TRX216274,2024-02-21,PRD5686,Produk54,77546,3
5219,TRX451563,2024-02-22,PRD4618,Produk66,44170,2
8128,TRX440234,2024-02-22,PRD5412,Produk92,27749,1
5663,TRX569102,2024-02-22,PRD8112,Produk68,93629,6
8598,TRX246747,2024-02-22,PRD2259,Produk55,36773,3
2334,TRX667253,2024-02-22,PRD1196,Produk55,34841,7
9680,TRX135447,2024-02-22,PRD9125,Produk94,79665,3
1557,TRX657212,2024-02-22,PRD2377,Produk97,95284,6
6781,TRX419883,2024-02-22,PRD1880,Produk48,27634,6
3129,TRX621566,2024-02-22,PRD7581,Produk3,67100,3
9029,TRX933738,2024-02-22,PRD9051,Produk90,97696,7
5243,TRX333473,2024-02-23,PRD5861,Produk63,43524,8
7644,TRX102790,2024-02-23,PRD6548,Produk91,87427,9
1764,TRX225650,2024-02-23,PRD8947,Produk1,59955,3
8026,TRX700335,2024-02-23,PRD4865,Produk22,96754,8
7489,TRX238134,2024-02-23,PRD9106,Produk76,26828,8
4788,TRX508397,2024-02-23,PRD6378,Produk77,94337,7
1934,TRX221604,2024-02-23,PRD4709,Produk94,39951,2
7925,TRX314251,2024-02-23,PRD6591,Produk75,14819,1
1523,TRX560290,2024-02-23,PRD9822,Produk49,71619,8
5191,TRX162618,2024-02-23,PRD2139,Produk54,29264,7
8453,TRX367856,2024-02-24,PRD3908,Produk13,69266,1
8393,TRX692135,2024-02-24,PRD2133,Produk16,49321,6
2427,TRX821403,2024-02-24,PRD7808,Produk39,55467,9
8487,TRX562909,2024-02-24,PRD8890,Produk55,17895,4
6124,TRX783102,2024-02-24,PRD7161,Produk68,97210,3
6108,TRX891186,2024-02-24,PRD6174,Produk58,83887,7
6305,TRX827935,2024-02-24,PRD9525,Produk44,42711,1
5182,TRX857748,2024-02-24,PRD8637,Produk36,44919,3
2034,TRX120799,2024-02-24,PRD9050,Produk87,21892,9
5461,TRX517010,2024-02-24,PRD9719,Produk76,87429,5
8840,TRX277756,2024-02-25,PRD5685,Produk7,39494,9
4041,TRX287382,2024-02-25,PRD3229,Produk41,95012,3
2570,TRX161348,2024-02-25,PRD2855,Produk32,85226,6
3052,TRX967600,2024-02-25,PRD5557,Produk49,12966,2
1549,TRX779480,2024-02-25,PRD9806,Produk76,64250,3
8404,TRX515664,2024-02-25,PRD1389,Produk29,20611,6
6185,TRX201588,2024-02-25,PRD7895,Produk97,36225,7
5088,TRX789453,2024-02-25,PRD6914,Produk72,20142,2
7107,TRX179570,2024-02-25,PRD1758,Produk45,24687,8
5391,TRX839975,2024-02-25,PRD9271,Produk90,12083,7
7579,TRX961625,2024-02-26,PRD8392,Produk58,76577,4
1466,TRX947157,2024-02-26,PRD9429,Produk34,98491,2
4479,TRX719383,2024-02-26,PRD8645,Produk66,98489,5
5645,TRX223637,2024-02-26,PRD2554,Produk37,41962,5
5300,TRX808393,2024-02-26,PRD5417,Produk8,87895,8
8671,TRX854984,2024-02-26,PRD9037,Produk67,99036,3
2961,TRX147824,2024-02-26,PRD2668,Produk20,74759,2
2139,TRX142741,2024-02-26,PRD6108,Produk7,31029,9
6251,TRX989999,2024-02-26,PRD1532,Produk94,40660,8
3984,TRX150072,2024-02-26,PRD6848,Produk50,90672,8
9698,TRX267939,2024-02-27,PRD1915,Produk52,93315,7
9028,TRX350171,2024-02-27,PRD6732,Produk46,66616,1
8525,TRX725527,2024-02-27,PRD6421,Produk75,18322,9
9970,TRX104848,2024-02-27,PRD4874,Produk82,98024,4
5439,TRX871796,2024-02-27,PRD1598,Produk51,36731,2
4282,TRX162787,2024-02-27,PRD4366,Produk54,30792,6
5615,TRX169184,2024-02-27,PRD2207,Produk80,62613,1
5846,TRX798148,2024-02-27,PRD2775,Produk39,72583,3
5634,TRX675490,2024-02-27,PRD4082,Produk83,66946,9
3237,TRX138015,2024-02-27,PRD1483,Produk16,77783,4
4366,TRX121516,2024-02-28,PRD1038,Produk72,60662,7
8297,TRX832376,2024-02-28,PRD8052,Produk76,70351,6
6634,TRX922309,2024-02-28,PRD4577,Produk56,54574,9
3436,TRX496884,2024-02-28,PRD9970,Produk10,72065,8
3630,TRX256559,2024-02-28,PRD9034,Produk4,92238,1
8643,TRX539741,2024-02-28,PRD3694,Produk99,59020,7
5028,TRX551444,2024-02-28,PRD8714,Produk36,90200,4
6050,TRX657147,2024-02-28,PRD4887,Produk70,97124,2
7830,TRX767611,2024-02-28,PRD6882,Produk87,98663,3
9068,TRX198079,2024-02-28,PRD8651,Produk24,39733,5
3039,TRX961062,2024-02-29,PRD1857,Produk32,15844,7
5246,TRX659933,2024-02-29,PRD9520,Produk48,30556,2
4112,TRX303101,2024-02-29,PRD4098,Produk30,68468,1
1087,TRX555865,2024-02-29,PRD8642,Produk81,79137,4
4220,TRX685047,2024-02-29,PRD9695,Produk22,11310,4
7225,TRX638748,2024-02-29,PRD4291,Produk48,97234,9
9108,TRX559232,2024-02-29,PRD9562,Produk45,93307,7
7281,TRX953736,2024-02-29,PRD4687,Produk26,81469,3
3689,TRX241804,2024-02-29,PRD9979,Produk11,23659,3
1912,TRX949542,2024-02-29,PRD4965,Produk4,13284,6
7794,TRX639104,2024-03-01,PRD8564,Produk91,55375,6
6917,TRX608020,2024-03-01,PRD1662,Produk30,49420,9
7237,TRX427130,2024-03-01,PRD7540,Produk84,53747,7
9632,TRX425795,2024-03-01,PRD4446,Produk42,10834,7
8159,TRX325570,2024-03-01,PRD6897,Produk29,97783,7
5467,TRX568930,2024-03-01,PRD4808,Produk42,31968,6
8761,TRX451190,2024-03-01,PRD4350,Produk29,11059,7
8674,TRX596170,2024-03-01,PRD6009,Produk24,78615,7
4365,TRX461198,2024-03-01,PRD4792,Produk51,59238,1
